SubID,Include,Exclusion_reason,Counting,Task,Trial,response,scorenotes,accuracy
BABSYN446,1,NA,yes,Backward,8to4,"7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN446,1,NA,yes,Forward,18to21,"19, 20, 21",Counted all #'s in correct order,1
BABSYN446,1,NA,yes,Forward,21to24,"22, 23, 24",Counted all #'s in correct order,1
BABSYN446,1,NA,yes,Forward,35to39,"36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN446,1,NA,yes,Forward,4to9,"5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN446,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN446,1,NA,yes,Forward,6to12,"7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN446,1,NA,yes,next,target23,24,NA,1
BABSYN446,1,NA,yes,next,target29,30,NA,1
BABSYN446,1,NA,yes,next,target37,38,NA,1
BABSYN446,1,NA,yes,next,target40,41,NA,1
BABSYN446,1,NA,yes,next,target59,60,NA,1
BABSYN446,1,NA,yes,next,target62,63,NA,1
BABSYN446,1,NA,yes,next,target70,71,NA,1
BABSYN446,1,NA,yes,next,target86,87,NA,1
BABSYN446,1,NA,yes,skip,by10s,"10, 20, 30, 40, 50",Counted all #'s in correct order?,1
BABSYN446,1,NA,yes,skip,by2s,"2, 4, 6, 8, 10",Counted all #'s in correct order?,1
BABSYN446,1,NA,yes,skip,by5s,"5, 10, 15, 20, 25",Counted all #'s in correct order?,1
BABSYN447,1,NA,yes,Backward,13to9,"12, 11, 10, dk",NA,0
BABSYN447,1,NA,yes,Backward,18to14,"18, 17, 16, 14",NA,0
BABSYN447,1,NA,yes,Backward,26to22,"24, 23, 22",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,Backward,5to1,"4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,Backward,7to3,"7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,Backward,8to4,"8, 7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,Forward,18to21,"18, 17, 10",NA,0
BABSYN447,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,Forward,35to39,"35, 36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,Forward,4to9,"4, 5, 3, 6, 7, 8, 9",NA,0
BABSYN447,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,Forward,6to12,"6, 7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN447,1,NA,yes,next,target23,24,NA,1
BABSYN447,1,NA,yes,next,target29,20-10,NA,0
BABSYN447,1,NA,yes,next,target37,38,NA,1
BABSYN447,1,NA,yes,next,target40,41,NA,1
BABSYN447,1,NA,yes,next,target59,50-10,NA,0
BABSYN447,1,NA,yes,next,target62,63,NA,1
BABSYN447,1,NA,yes,next,target70,78,NA,0
BABSYN447,1,NA,yes,next,target86,87,NA,1
BABSYN447,1,NA,yes,skip,by10s,"10, 20, 10, 20, dk",NA,0
BABSYN447,1,NA,yes,skip,by2s,"2, 4, 5, 6, 8,",NA,0
BABSYN447,1,NA,yes,skip,by5s,"5, 10, 20,",NA,0
BABSYN448,1,NA,yes,Backward,13to9,"13, 12, 11, 10, 9",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Backward,18to14,"18, 17, 16, 15, 14",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Backward,26to22,"26, 25, 24, 23, 22",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Backward,5to1,"5, 4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Backward,7to3,"7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Backward,8to4,"8, 7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Forward,18to21,"81, 82, 83, 84",NA,0
BABSYN448,1,NA,yes,Forward,21to24,"22, 23, 24",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Forward,35to39,"36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Forward,4to9,"5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Forward,5to7,"6, 7, 8",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,Forward,6to12,"7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN448,1,NA,yes,next,target23,24,NA,1
BABSYN448,1,NA,yes,next,target29,20,NA,0
BABSYN448,1,NA,yes,next,target37,38,NA,1
BABSYN448,1,NA,yes,next,target40,41,NA,1
BABSYN448,1,NA,yes,next,target59,60,NA,1
BABSYN448,1,NA,yes,next,target62,63,NA,1
BABSYN448,1,NA,yes,next,target70,71,NA,1
BABSYN448,1,NA,yes,next,target86,87,NA,1
BABSYN448,1,NA,yes,skip,by10s,"10, 20, 30, 40, 50",Counted all #'s in correct order?,1
BABSYN448,1,NA,yes,skip,by2s,"2, 4, 5, 6, 7, 8, 9, 10",NA,0
BABSYN448,1,NA,yes,skip,by5s,"5, 4, 3, 2, 1",NA,0
BABSYN449,1,NA,yes,Backward,13to9,"11, 10, 9",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Backward,18to14,"16, 15, 14",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Backward,26to22,"24, 23, 22",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Backward,5to1,"3, 2, 1",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Backward,7to3,"5, 4, 3",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Backward,8to4,"6, 5, 4",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Forward,18to21,"18, 19, 20, 21",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Forward,35to39,"35, 36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Forward,4to9,"4, 5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,Forward,6to12,"6, 7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN449,1,NA,yes,next,target23,24,NA,1
BABSYN449,1,NA,yes,next,target29,30,NA,1
BABSYN449,1,NA,yes,next,target37,38,NA,1
BABSYN449,1,NA,yes,next,target40,41,NA,1
BABSYN449,1,NA,yes,next,target59,60,NA,1
BABSYN449,1,NA,yes,next,target62,63,NA,1
BABSYN449,1,NA,yes,next,target70,78,NA,0
BABSYN449,1,NA,yes,next,target86,87,NA,1
BABSYN449,1,NA,yes,skip,by10s,"30, 40, 50",Counted all #'s in correct order?,1
BABSYN449,1,NA,yes,skip,by2s,"6, 8, 10",Counted all #'s in correct order?,1
BABSYN449,1,NA,yes,skip,by5s,"15, 25",NA,0
BABSYN450,1,NA,no,Backward,13to9,NA,NA,NA
BABSYN450,1,NA,no,Backward,18to14,NA,NA,NA
BABSYN450,1,NA,no,Backward,26to22,NA,NA,NA
BABSYN450,1,NA,no,Backward,5to1,NA,NA,NA
BABSYN450,1,NA,no,Backward,7to3,NA,NA,NA
BABSYN450,1,NA,no,Backward,8to4,NA,NA,NA
BABSYN450,1,NA,no,Forward,18to21,NA,NA,NA
BABSYN450,1,NA,no,Forward,21to24,NA,NA,NA
BABSYN450,1,NA,no,Forward,35to39,NA,NA,NA
BABSYN450,1,NA,no,Forward,4to9,NA,NA,NA
BABSYN450,1,NA,no,Forward,5to7,NA,NA,NA
BABSYN450,1,NA,no,Forward,6to12,NA,NA,NA
BABSYN450,1,NA,no,next,target23,24,NA,NA
BABSYN450,1,NA,no,next,target29,27,NA,NA
BABSYN450,1,NA,no,next,target37,38,NA,NA
BABSYN450,1,NA,no,next,target40,41,NA,NA
BABSYN450,1,NA,no,next,target59,NA,NA,NA
BABSYN450,1,NA,no,next,target62,NA,NA,NA
BABSYN450,1,NA,no,next,target70,NA,NA,NA
BABSYN450,1,NA,no,next,target86,NA,NA,NA
BABSYN450,1,NA,no,skip,by10s,NA,NA,NA
BABSYN450,1,NA,no,skip,by2s,NA,NA,NA
BABSYN450,1,NA,no,skip,by5s,NA,NA,NA
BABSYN451,1,NA,yes,Backward,13to9,"13,12,11,10,9,8",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Backward,18to14,"18,17,16,15,14",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Backward,26to22,"26,25,24,23,22,21",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Backward,5to1,"5,4,3,2,1",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Backward,7to3,"7,6,5,4,3,2,1",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Backward,8to4,"8,7,6,5,4,3,2,1",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Forward,18to21,"81,82,83,84,85",NA,0
BABSYN451,1,NA,yes,Forward,21to24,"22,23,24,25",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Forward,35to39,"36,37,38,39",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Forward,4to9,"4,5,6,7,8,9,10",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Forward,5to7,"6,7,8,9",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,Forward,6to12,"6,7,8,9,10,11,12",Counted all #'s in correct order,1
BABSYN451,1,NA,yes,next,target23,24,NA,1
BABSYN451,1,NA,yes,next,target29,80,NA,0
BABSYN451,1,NA,yes,next,target37,28,NA,0
BABSYN451,1,NA,yes,next,target40,50,NA,0
BABSYN451,1,NA,yes,next,target59,60,NA,1
BABSYN451,1,NA,yes,next,target62,63,NA,1
BABSYN451,1,NA,yes,next,target70,80,NA,0
BABSYN451,1,NA,yes,next,target86,87,NA,1
BABSYN451,1,NA,yes,skip,by10s,"10,20,30,40,50,60,70,80,90,100",Counted all #'s in correct order?,1
BABSYN451,1,NA,yes,skip,by2s,"2,4,6,10",NA,0
BABSYN451,1,NA,yes,skip,by5s,"5,10,15,20,25",Counted all #'s in correct order?,1
BABSYN452,1,NA,yes,Backward,13to9,"8,10,9",NA,0
BABSYN452,1,NA,yes,Backward,18to14,DK,NA,0
BABSYN452,1,NA,yes,Backward,26to22,"24,23,22",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Backward,5to1,"3,2,1",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Backward,7to3,"5,4,3",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Backward,8to4,"6,7,8,9",NA,0
BABSYN452,1,NA,yes,Forward,18to21,"18,19,20,21",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Forward,21to24,"21,22,23,24",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Forward,35to39,"35,36,37,38,39",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Forward,4to9,"4,5,6,7,8,9",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Forward,5to7,"5,6,7",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,Forward,6to12,"6,7,8,9,10,11,12",Counted all #'s in correct order,1
BABSYN452,1,NA,yes,next,target23,24,NA,1
BABSYN452,1,NA,yes,next,target29,DK,NA,0
BABSYN452,1,NA,yes,next,target37,38,NA,1
BABSYN452,1,NA,yes,next,target40,DK,NA,0
BABSYN452,1,NA,yes,next,target59,58,NA,0
BABSYN452,1,NA,yes,next,target62,DK,NA,0
BABSYN452,1,NA,yes,next,target70,80,NA,0
BABSYN452,1,NA,yes,next,target86,DK,NA,0
BABSYN452,1,NA,yes,skip,by10s,DK,NA,0
BABSYN452,1,NA,yes,skip,by2s,"6,8,9,10",NA,0
BABSYN452,1,NA,yes,skip,by5s,20,NA,0
BABSYN453,1,NA,yes,Backward,13to9,"12, 11, 10, 9",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Backward,18to14,"17, 16, 15, 14",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Backward,26to22,"25, 24, 23, 22",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Backward,5to1,"4, 3, 2,1",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Backward,7to3,"6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Backward,8to4,"7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Forward,18to21,"19, 20, 21",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Forward,21to24,"22, 23, 24",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Forward,35to39,"36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Forward,4to9,"5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Forward,5to7,"6, 7",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,Forward,6to12,"7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN453,1,NA,yes,next,target23,24,NA,1
BABSYN453,1,NA,yes,next,target29,30,NA,1
BABSYN453,1,NA,yes,next,target37,38,NA,1
BABSYN453,1,NA,yes,next,target40,41,NA,1
BABSYN453,1,NA,yes,next,target59,60,NA,1
BABSYN453,1,NA,yes,next,target62,63,NA,1
BABSYN453,1,NA,yes,next,target70,71,NA,1
BABSYN453,1,NA,yes,next,target86,87,NA,1
BABSYN453,1,NA,yes,skip,by10s,"10, 20, 30, 40, 50",Counted all #'s in correct order?,1
BABSYN453,1,NA,yes,skip,by2s,"2, 4, 6, 8, 10",Counted all #'s in correct order?,1
BABSYN453,1,NA,yes,skip,by5s,"5, 10, 15, 20, 25",Counted all #'s in correct order?,1
BABSYN454,1,NA,yes,Backward,13to9,"13, 12, 11, 10, 9",NA,0
BABSYN454,1,NA,yes,Backward,18to14,"18, 17, 16, 15, 14",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Backward,26to22,"26, 25, 24, 23, 22",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Backward,5to1,"5, 4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Backward,7to3,"7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Backward,8to4,"8, 7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Forward,18to21,"18, 19, 20, 21",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Forward,35to39,"35, 36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Forward,4to9,"4, 5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,Forward,6to12,"6, 7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN454,1,NA,yes,next,target23,24,NA,1
BABSYN454,1,NA,yes,next,target29,30,NA,1
BABSYN454,1,NA,yes,next,target37,38,NA,1
BABSYN454,1,NA,yes,next,target40,48 (corrected to 41),NA,0
BABSYN454,1,NA,yes,next,target59,56,NA,0
BABSYN454,1,NA,yes,next,target62,63,NA,1
BABSYN454,1,NA,yes,next,target70,74,NA,0
BABSYN454,1,NA,yes,next,target86,87,NA,1
BABSYN454,1,NA,yes,skip,by10s,"10, 20, 30, 40, 50",Counted all #'s in correct order?,1
BABSYN454,1,NA,yes,skip,by2s,"2, 4, 6, 2, 3",NA,0
BABSYN454,1,NA,yes,skip,by5s,"5, 10, 13, 16",NA,0
BABSYN455,1,NA,yes,Backward,13to9,"13, 12, 14, 15, 16, 17",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Backward,18to14,"18, 17, 19, 18, 17, 19, 20",NA,0
BABSYN455,1,NA,yes,Backward,26to22,"24, 23, 24, 25, 26, 27",NA,0
BABSYN455,1,NA,yes,Backward,5to1,"5, 4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Backward,7to3,"7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Backward,8to4,"8, 7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Forward,18to21,"18, 19, 20, 21",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Forward,35to39,"35, 34, 34, 35, 36, 37, 38, 39",NA,0
BABSYN455,1,NA,yes,Forward,4to9,"4, 5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,Forward,6to12,"6, 7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN455,1,NA,yes,next,target23,24,NA,1
BABSYN455,1,NA,yes,next,target29,20-10,NA,0
BABSYN455,1,NA,yes,next,target37,38,NA,1
BABSYN455,1,NA,yes,next,target40,41,NA,1
BABSYN455,1,NA,yes,next,target59,50-10,NA,0
BABSYN455,1,NA,yes,next,target62,63,NA,1
BABSYN455,1,NA,yes,next,target70,78,NA,0
BABSYN455,1,NA,yes,next,target86,87,NA,1
BABSYN455,1,NA,yes,skip,by10s,"10, 20, 30, 40, 50",Counted all #'s in correct order?,1
BABSYN455,1,NA,yes,skip,by2s,"2, 4, 5, 6, 7, 8, 9, 10",NA,0
BABSYN455,1,NA,yes,skip,by5s,"5, 10, 5, 4, 3, 2, 1",NA,0
BABSYN456,1,NA,yes,Backward,13to9,"11, 12, 13, 14",NA,0
BABSYN456,1,NA,yes,Backward,18to14,"18, 17, 16, 15, 14",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Backward,26to22,"25, 24, 23, 22",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Backward,5to1,"4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Backward,7to3,"5, 4, 3",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Backward,8to4,"7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Forward,18to21,"18, 19, 20, 21",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Forward,35to39,"35, 36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Forward,4to9,"4, 5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,Forward,6to12,"6, 7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN456,1,NA,yes,next,target23,24,NA,1
BABSYN456,1,NA,yes,next,target29,30,NA,1
BABSYN456,1,NA,yes,next,target37,31,NA,0
BABSYN456,1,NA,yes,next,target40,50,NA,0
BABSYN456,1,NA,yes,next,target59,60,NA,1
BABSYN456,1,NA,yes,next,target62,63,NA,1
BABSYN456,1,NA,yes,next,target70,80,NA,0
BABSYN456,1,NA,yes,next,target86,87,NA,1
BABSYN456,1,NA,yes,skip,by10s,"10, 20, 30, 40, 50",Counted all #'s in correct order?,1
BABSYN456,1,NA,yes,skip,by2s,"2, 4, 6, 8, 10",Counted all #'s in correct order?,1
BABSYN456,1,NA,yes,skip,by5s,"5, 10,",NA,0
BABSYN457,1,NA,yes,Backward,13to9,"13, 12, 14, 19",NA,0
BABSYN457,1,NA,yes,Backward,18to14,"18, 17, 16, 14,",NA,0
BABSYN457,1,NA,yes,Backward,26to22,"26, 25, 24, 20-11, 20-12",NA,0
BABSYN457,1,NA,yes,Backward,5to1,"5, 4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,Backward,7to3,"7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,Backward,8to4,"8, 7, 6, 5, 4",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,Forward,18to21,"18-1,18-2,18-3",NA,0
BABSYN457,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,Forward,35to39,"35, 36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,Forward,4to9,"4, 5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,Forward,6to12,"6, 7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN457,1,NA,yes,next,target23,24,NA,1
BABSYN457,1,NA,yes,next,target29,27,NA,0
BABSYN457,1,NA,yes,next,target37,38,NA,1
BABSYN457,1,NA,yes,next,target40,41,NA,1
BABSYN457,1,NA,yes,next,target59,56,NA,0
BABSYN457,1,NA,yes,next,target62,63,NA,1
BABSYN457,1,NA,yes,next,target70,71,NA,1
BABSYN457,1,NA,yes,next,target86,86-1,NA,0
BABSYN457,1,NA,yes,skip,by10s,"10, 20, 21,",NA,0
BABSYN457,1,NA,yes,skip,by2s,"2, 4, 7, 10",NA,0
BABSYN457,1,NA,yes,skip,by5s,"5, 10, 11",NA,0
BABSYN458,1,NA,yes,Backward,13to9,"14,15",NA,0
BABSYN458,1,NA,yes,Backward,18to14,"18,19,20",NA,0
BABSYN458,1,NA,yes,Backward,26to22,"27,28,29,100",NA,0
BABSYN458,1,NA,yes,Backward,5to1,"3,2,1",Counted all #'s in correct order,1
BABSYN458,1,NA,yes,Backward,7to3,"7,5,4,3,2,1",NA,0
BABSYN458,1,NA,yes,Backward,8to4,"6,4,3,2,1",NA,0
BABSYN458,1,NA,yes,Forward,18to21,"1,2,3,4",Started counting from smaller #,0
BABSYN458,1,NA,yes,Forward,21to24,"1,2,3",Started counting from smaller #,0
BABSYN458,1,NA,yes,Forward,35to39,"1,2,3",Started counting from smaller #,0
BABSYN458,1,NA,yes,Forward,4to9,"1,2,3,4",Started counting from smaller #,0
BABSYN458,1,NA,yes,Forward,5to7,"10,25,30",NA,0
BABSYN458,1,NA,yes,Forward,6to12,"2,3,4,5,6",Started counting from smaller #,0
BABSYN458,1,NA,yes,next,target23,40,NA,0
BABSYN458,1,NA,yes,next,target29,30,NA,1
BABSYN458,1,NA,yes,next,target37,38,NA,1
BABSYN458,1,NA,yes,next,target40,40,NA,0
BABSYN458,1,NA,yes,next,target59,50,NA,0
BABSYN458,1,NA,yes,next,target62,40,NA,0
BABSYN458,1,NA,yes,next,target70,71,NA,1
BABSYN458,1,NA,yes,next,target86,72,NA,0
BABSYN458,1,NA,yes,skip,by10s,"25,30,45,60",NA,0
BABSYN458,1,NA,yes,skip,by2s,"40,45,60,65",NA,0
BABSYN458,1,NA,yes,skip,by5s,"5,4,3,2,1",NA,0
BABSYN459,1,NA,yes,Backward,13to9,"11,12,13,14,15",NA,0
BABSYN459,1,NA,yes,Backward,18to14,"19,20",NA,0
BABSYN459,1,NA,yes,Backward,26to22,"40,41,42",NA,0
BABSYN459,1,NA,yes,Backward,5to1,"3,2,1",Counted all #'s in correct order,1
BABSYN459,1,NA,yes,Backward,7to3,"5,4,3",NA,0
BABSYN459,1,NA,yes,Backward,8to4,"6,5,4",Counted all #'s in correct order,1
BABSYN459,1,NA,yes,Forward,18to21,"19,20,1,2,3,4",NA,0
BABSYN459,1,NA,yes,Forward,21to24,"20, 21,22,23,24","Counted all #'s in correct order,Started counting from smaller #",0
BABSYN459,1,NA,yes,Forward,35to39,"35,1,2,3,4",NA,0
BABSYN459,1,NA,yes,Forward,4to9,"5,6,7,8,9",Counted all #'s in correct order,1
BABSYN459,1,NA,yes,Forward,5to7,"5,6,7,8",Counted all #'s in correct order,1
BABSYN459,1,NA,yes,Forward,6to12,"6,7,8,9,10,1,2,3,4",NA,0
BABSYN459,1,NA,yes,next,target23,11,NA,0
BABSYN459,1,NA,yes,next,target29,25,NA,0
BABSYN459,1,NA,yes,next,target37,1,NA,0
BABSYN459,1,NA,yes,next,target40,2,NA,0
BABSYN459,1,NA,yes,next,target59,7,NA,0
BABSYN459,1,NA,yes,next,target62,20-20-20-22,NA,0
BABSYN459,1,NA,yes,next,target70,24,NA,0
BABSYN459,1,NA,yes,next,target86,1,NA,0
BABSYN459,1,NA,yes,skip,by10s,"30,40,50",Counted all #'s in correct order?,1
BABSYN459,1,NA,yes,skip,by2s,"5,6,7,8",NA,0
BABSYN459,1,NA,yes,skip,by5s,"14,15,16,17",NA,0
BABSYN460,1,NA,yes,Backward,13to9,"13, 12, 11, 10, 9",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Backward,18to14,"18, 17, 16, 15, 14",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Backward,26to22,"26, 25, 24, 23, 22",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Backward,5to1,"5, 4, 3, 2, 1",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Backward,7to3,"7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Backward,8to4,"8, 7, 6, 5, 4, 3",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Forward,18to21,"18, 19, 20, 21",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Forward,21to24,"21, 22, 23, 24",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Forward,35to39,"35, 36, 37, 38, 39",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Forward,4to9,"4, 5, 6, 7, 8, 9",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Forward,5to7,"5, 6, 7",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,Forward,6to12,"7, 8, 9, 10, 11, 12",Counted all #'s in correct order,1
BABSYN460,1,NA,yes,next,target23,24,NA,1
BABSYN460,1,NA,yes,next,target29,30,NA,1
BABSYN460,1,NA,yes,next,target37,38,NA,1
BABSYN460,1,NA,yes,next,target40,41,NA,1
BABSYN460,1,NA,yes,next,target59,60,NA,1
BABSYN460,1,NA,yes,next,target62,63,NA,1
BABSYN460,1,NA,yes,next,target70,71,NA,1
BABSYN460,1,NA,yes,next,target86,87,NA,1
BABSYN460,1,NA,yes,skip,by10s,"10, 20, 30, 40, 50",Counted all #'s in correct order?,1
BABSYN460,1,NA,yes,skip,by2s,"2, 4, 6,",NA,0
BABSYN460,1,NA,yes,skip,by5s,"5, 10, 15, 20, 25,",Counted all #'s in correct order?,1
BABSYN461,1,NA,yes,Backward,13to9,NR,NA,0
BABSYN461,1,NA,yes,Backward,18to14,"16,15,13",NA,0
BABSYN461,1,NA,yes,Backward,26to22,"24,23,22",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,Backward,5to1,"3,2,1",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,Backward,7to3,"5,4,3",NA,0
BABSYN461,1,NA,yes,Backward,8to4,"6,5,4",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,Forward,18to21,NR,NA,0
BABSYN461,1,NA,yes,Forward,21to24,"21,22,23,24",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,Forward,35to39,"35,36,37,38,39",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,Forward,4to9,"4,5,6,7,8,9",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,Forward,5to7,"5,6,7",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,Forward,6to12,"6,7,8,9,10,11,12",Counted all #'s in correct order,1
BABSYN461,1,NA,yes,next,target23,24,NA,1
BABSYN461,1,NA,yes,next,target29,30,NA,1
